fid,latitude,longitude,LONGTITUDE
"25773",40.76717,-73.95532,
"25774",40.76524,-73.98018,
"25775",40.77274,-73.95732,
"25776",40.77222,-73.95604,
"25777",40.7729,-73.95276,
"25778",40.77542,-73.95437,
"25779",40.77579,-73.9557,
"25780",40.77688,-73.95616,
"25781",40.77883,-73.95498,
"25782",40.77693,-73.95632,
"25783",40.77707,-73.95652,
"25784",40.77175,-73.95742,
"25785",40.77632,-73.95458,
"25786",40.76514,-73.98058,
"25787",40.77993,-73.94939,
"25788",40.78124,-73.95227,
"25789",40.78697,-73.94999,
"25790",40.77237,-73.95536,
"25791",40.79347,-73.95029,
"25792",40.77462,-73.95461,
"25793",40.76805,-73.95424,
"25794",40.7661,-73.9573,
"25795",40.77065,-73.95064,
"25796",40.77065,-73.95163,
"25797",40.76751,-73.96309,
"25798",40.78535,-73.94997,
"25799",40.7681,-73.96018,
"25800",40.7786,-73.95104,
"25801",40.77126,-73.95483,
"25802",40.77626,-73.95246,
"25803",40.78802,-73.95026,
"25804",40.76564,-73.98013,
"25805",40.77371,-73.95007,
"25806",40.78368,-73.94942,
"25807",40.77481,-73.95562,
"25808",40.7671,-73.96968,
"25809",40.77127,-73.95108,
"25810",40.78555,-73.95311,
"25811",40.77439,-73.94965,
"25812",40.77167,-73.95735,
"25813",40.77388,-73.95343,
"25814",40.7734,-73.95357,
"25815",40.77429,-73.95628,
"25816",40.79973,-73.95541,
"25817",40.77169,-73.95583,
"25818",40.77065,-73.95702,
"25819",40.77556,-73.95245,
"25820",40.78032,-73.95249,
"25821",40.77792,-73.9539,
"25822",40.77321,-73.95175,
"25823",40.77378,-73.95684,
"25824",40.77427,-73.95325,
"25825",40.76609,-73.98038,
"25826",40.78712,-73.95365,
"25827",40.79967,-73.95444,
"25828",40.77569,-73.95721,
"25829",40.77595,-73.95573,
"25830",40.77546,-73.95165,
"25831",40.77537,-73.95029,
"25832",40.77209,-73.95083,
"25833",40.7655,-73.98018,
"25834",40.79213,-73.94974,
"25835",40.77407,-73.95238,
"25836",40.77636,-73.95099,
"25837",40.77421,-73.95361,
"25838",40.78744,-73.95211,
"25839",40.77944,-73.95296,
"25840",40.76761,-73.95391,
"25841",40.77594,-73.95584,
"25842",40.77339,-73.95421,
"25843",40.76802,-73.95653,
"25844",40.76902,-73.95807,
"25845",40.78633,-73.95218,
"25846",40.76578,-73.95509,
"25847",40.76771,-73.95844,
"25848",40.78866,-73.95461,
"25849",40.77528,-73.95238,
"25850",40.78026,-73.9529,
"25851",40.77045,-73.95564,
"25852",40.77399,-73.95101,
"25853",40.76873,-73.95487,
"25854",40.76923,-73.95034,
"25855",40.77618,-73.95627,
"25856",40.77789,-73.95731,
"25857",40.7711,-73.95627,
"25858",40.78301,-73.95085,
"25859",40.77276,-73.95557,
"25860",40.76939,-73.9504,
"25861",40.7729,-73.95587,
"25862",40.76545,-73.95668,
"25863",40.77107,-73.95517,
"25864",40.77907,-73.95211,
"25865",40.77139,-73.95766,
"25866",40.77554,-73.95141,
"25867",40.7717,-73.95572,
"25868",40.76813,-73.95354,
"25869",40.77635,-73.95616,
"25870",40.78155,-73.95175,
"25871",40.77727,-73.95089,
"25872",40.77526,-73.95075,
"25873",40.777,-73.95253,
"25874",40.78073,-73.94976,
"25875",40.77253,-73.95789,
"25876",40.76449,-73.96169,
"25877",40.77867,-73.95121,
"25878",40.78042,-73.95128,
"25879",40.77357,-73.95193,
"25880",40.77072,-73.95424,
"25881",40.77643,-73.95086,
"25882",40.78396,-73.95218,
"25883",40.77025,-73.95491,
"25884",40.76571,-73.98023,
"25885",40.76622,-73.97783,
"25886",40.77323,-73.95567,
"25887",40.77205,-73.95339,
"25888",40.76539,-73.97897,
"25889",40.76555,-73.95791,
"25890",40.78071,-73.95309,
"25891",40.79982,-73.95405,
"25892",40.76832,-73.96118,
"25893",40.767,-73.95456,
"25894",40.76685,-73.95265,
"25895",40.77259,-73.95647,
"25896",40.79596,-73.94958,
"25897",40.76966,-73.95319,
"25898",40.76644,-73.95803,
"25899",40.76806,-73.95227,
"25900",40.76716,-73.96366,
"25901",40.77372,-73.94986,
"25902",40.76493,-73.98066,
"25903",40.80054,-73.95497,
"25904",40.77252,-73.9556,
"25905",40.77566,-73.95335,
"25906",40.79229,-73.94962,
"25907",40.77734,-73.95779,
"25908",40.7688,-73.9535,
"25909",40.78402,-73.94974,
"25910",40.77098,-73.95034,
"25911",40.76719,-73.95358,
"25912",40.77516,-73.95224,
"25913",40.77269,-73.95055,
"25914",40.77553,-73.95343,
"25915",40.77344,-73.95035,
"25916",40.76533,-73.96163,
"25917",40.77614,-73.95037,
"25918",40.76446,-73.95603,
"25919",40.77258,-73.95213,
"25920",40.76483,-73.95367,
"25921",40.77016,-73.95716,
"25922",40.76579,-73.98057,
"25923",40.76441,-73.98058,
"25924",40.78271,-73.95288,
"25925",40.78235,-73.95058,
"25926",40.77673,-73.95078,
"25927",40.77085,-73.95725,
"25928",40.77484,-73.95726,
"25929",40.78339,-73.95239,
"25930",40.79996,-73.95485,
"25931",40.77059,-73.95686,
"25932",40.78086,-73.95029,
"25933",40.77441,-73.95692,
"25934",40.80009,-73.95313,
"25935",40.7695,-73.95115,
"25936",40.76637,-73.95345,
"25937",40.76769,-73.95236,
"25938",40.78451,-73.94939,
"25939",40.80025,-73.95519,
"25940",40.77343,-73.95651,
"25941",40.76511,-73.96555,
"25942",40.77887,-73.95406,
"25943",40.76777,-73.96393,
"25944",40.78338,-73.95008,
"25945",40.79965,-73.95446,
"25946",40.77914,-73.94965,
"25947",40.77569,-73.95202,
"25948",40.78086,-73.94974,
"25949",40.77001,-73.95691,
"25950",40.76483,-73.95801,
"25951",40.77455,-73.94982,
"25952",40.76436,-73.96471,
"25953",40.77564,-73.9533,
"25954",40.77964,-73.95474,
"25955",40.76693,-73.95911,
"25956",40.77843,-73.95191,
"25957",40.77532,-73.95132,
"25958",40.7696,-73.95275,
"25959",40.7851,-73.95254,
"25960",40.7818,-73.95122,
"25961",40.76517,-73.96665,
"25962",40.77065,-73.95205,
"25963",40.77127,-73.95175,
"25964",40.76643,-73.95809,
"25965",40.78406,-73.95294,
"25966",40.7644,-73.9693,
"25967",40.77858,-73.95059,
"25968",40.76574,-73.95875,
"25969",40.775,-73.95071,
"25970",40.77243,-73.95016,
"25971",40.769,-73.9541,
"25972",40.79212,-73.95032,
"25973",40.77837,-73.95318,
"25974",40.77162,-73.95808,
"25975",40.77595,-73.94969,
"25976",40.80049,-73.95533,
"25977",40.77762,-73.9516,
"25978",40.77029,-73.95812,
"25979",40.7737,-73.95616,
"25980",40.78972,-73.9503,
"25981",40.76773,-73.95456,
"25982",40.76717,-73.95317,
"25983",40.77549,-73.95196,
"25984",40.77012,-73.95777,
"25985",40.79939,-73.9547,
"25986",40.76935,-73.95381,
"25987",40.79724,-73.94968,
"25988",40.76579,-73.96168,
"25989",40.78748,-73.95102,
"25990",40.77707,-73.94994,
"25991",40.78167,-73.95004,
"25992",40.78397,-73.95041,
"25993",40.77161,-73.95295,
"25994",40.79912,-73.95204,
"25995",40.79259,-73.95171,
"25996",40.77751,-73.9556,
"25997",40.76854,-73.95532,
"25998",40.78758,-73.95026,
"25999",40.77254,-73.9493,
"26000",40.7713,-73.95443,
"26001",40.78763,-73.95111,
"26002",40.76656,-73.97038,
"26003",40.78113,-73.95452,
"26004",40.7709,-73.95561,
"26005",40.76719,-73.96565,
"26006",40.78495,-73.9503,
"26007",40.77849,-73.95046,
"26008",40.76871,-73.95479,
"26009",40.76675,-73.95144,
"26010",40.76601,-73.97789,
"26011",40.76496,-73.95801,
"26012",40.7651,-73.95812,
"26013",40.79989,-73.95213,
"26014",40.78389,-73.95306,
"26015",40.77227,-73.94968,
"26016",40.7773,-73.95305,
"26017",40.77641,-73.95505,
"26018",40.79982,-73.95375,
"26019",40.78333,-73.94996,
"26020",40.76678,-73.95171,
"26021",40.76429,-73.95774,
"26022",40.76693,-73.98139,
"26023",40.76566,-73.97873,
"26024",40.7687,-73.9556,
"26025",40.76453,-73.95911,
"26026",40.76625,-73.97886,
"26027",40.76542,-73.97844,
"26028",40.78614,-73.95541,
"26029",40.77878,-73.95148,
"26030",40.76481,-73.95651,
"26031",40.76438,-73.95871,
"26032",40.76501,-73.95862,
"26033",40.78866,-73.94941,
"26034",40.78352,-73.94973,
"26035",40.77292,-73.95015,
"26036",40.80057,-73.95468,
"26037",40.79945,-73.95411,
"26038",40.79865,-73.95295,
"26039",40.7664,-73.95854,
"26040",40.79933,-73.95296,
"26041",40.77349,-73.95225,
"26042",40.77791,-73.95362,
"26043",40.80033,-73.9528,
"26044",40.78464,-73.95142,
"26045",40.7776,-73.95277,
"26046",40.78703,-73.95196,
"26047",40.77467,-73.95405,
"26048",40.76824,-73.95858,
"26049",40.77686,-73.95084,
"26050",40.76574,-73.95915,
"26051",40.76705,-73.95126,
"26052",40.76952,-73.95688,
"26053",40.77032,-73.95268,
"26054",40.76797,-73.95369,
"26055",40.77141,-73.9534,
"26056",40.76443,-73.95833,
"26057",40.7869,-73.95285,
"26058",40.77949,-73.94973,
"26059",40.77516,-73.9555,
"26060",40.79929,-73.95199,
"26061",40.78482,-73.95191,
"26062",40.76792,-73.96724,
"26063",40.77416,-73.95259,
"26064",40.77511,-73.95276,
"26065",40.76796,-73.95205,
"26066",40.76658,-73.95224,
"26067",40.7695,-73.9532,
"26068",40.77327,-73.94982,
"26069",40.77287,-73.95292,
"26070",40.76973,-73.9566,
"26071",40.76991,-73.95145,
"26072",40.77505,-73.95357,
"26073",40.76769,-73.95616,
"26074",40.77697,-73.95372,
"26075",40.78465,-73.95735,
"26076",40.7687,-73.95705,
"26077",40.76453,-73.97769,
"26078",40.77688,-73.95505,
"26079",40.76798,-73.96755,
"26080",40.78002,-73.95284,
"26081",40.77559,-73.95263,
"26082",40.78226,-73.95332,
"26083",40.77189,-73.9554,
"26084",40.77384,-73.95619,
"26085",40.79665,-73.94928,
"26086",40.78328,-73.95695,
"26087",40.76955,-73.95002,
"26088",40.78784,-73.94998,
"26089",40.77924,-73.94924,
"26090",40.7672,-73.9695,
"26091",40.76593,-73.9812,
"26092",40.7674,-73.95559,
"26093",40.78821,-73.94927,
"26094",40.76676,-73.95753,
"26095",40.77631,-73.9556,
"26096",40.77619,-73.95106,
"26097",40.77685,-73.95727,
"26098",40.77346,-73.9559,
"26099",40.77441,-73.95815,
"26100",40.77667,-73.95463,
"26101",40.76769,-73.9585,
"26102",40.78755,-73.95493,
"26103",40.78898,-73.95478,
"26104",40.7673,-73.9594,
"26105",40.80057,-73.9556,
"26106",40.7842,-73.95105,
"26107",40.78809,-73.95333,
"26108",40.78093,-73.95175,
"26109",40.76589,-73.98068,
"26110",40.76532,-73.9615,
"26111",40.78305,-73.95381,
"26112",40.78265,-73.95364,
"26113",40.77458,-73.95116,
"26114",40.76625,-73.9539,
"26115",40.79986,-73.95387,
"26116",40.77166,-73.95797,
"26117",40.77725,-73.95137,
"26118",40.77912,-73.95594,
"26119",40.78147,-73.95284,
"26120",40.76875,-73.95723,
"26121",40.77692,-73.95126,
"26122",40.76635,-73.95683,
"26123",40.77301,-73.95045,
"26124",40.77219,-73.95588,
"26125",40.78804,-73.95382,
"26126",40.7775,-73.95262,
"26127",40.77854,-73.95073,
"26128",40.77927,-73.95071,
"26129",40.77903,-73.95238,
"26130",40.77736,-73.95144,
"26131",40.77687,-73.9546,
"26132",40.77331,-73.95459,
"26133",40.78843,-73.95504,
"26134",40.76704,-73.95722,
"26135",40.77847,-73.95371,
"26136",40.77586,-73.95164,
"26137",40.77504,-73.94945,
"26138",40.79952,-73.95248,
"26139",40.77575,-73.95304,
"26140",40.7722,-73.95272,
"26141",40.76995,-73.95604,
"26142",40.80041,-73.95237,
"26143",40.76969,-73.95509,
"26144",40.77375,-73.94963,
"26145",40.7885,-73.9494,
"26146",40.77722,-73.94991,
"26147",40.78749,-73.9504,
"26148",40.78521,-73.95006,
"26149",40.76642,-73.97107,
"26150",40.77363,-73.95154,
"26151",40.77081,-73.95216,
"26152",40.76988,-73.95125,
"26153",40.8003,-73.95223,
"26154",40.77512,-73.95254,
"26155",40.78531,-73.95683,
"26156",40.7746,-73.95546,
"26157",40.76911,-73.95738,
"26158",40.7706,-73.95725,
"26159",40.76873,-73.95464,
"26160",40.7758,-73.95472,
"26161",40.76711,-73.96177,
"26162",40.77775,-73.95361,
"26163",40.77374,-73.95684,
"26164",40.78137,-73.95176,
"26165",40.77467,-73.95533,
"26166",40.77798,-73.95251,
"26167",40.76601,-73.95814,
"26168",40.77386,-73.95348,
"26169",40.77857,-73.9539,
"26170",40.78918,-73.94995,
"26171",40.78112,-73.95214,
"26172",40.77788,-73.95615,
"26173",40.76991,-73.95189,
"26174",40.7732,-73.95173,
"26175",40.80046,-73.95509,
"26176",40.77316,-73.94998,
"26177",40.7777,-73.9535,
"26178",40.7731,-73.95169,
"26179",40.77094,-73.95126,
"26180",40.77773,-73.94938,
"26181",40.76911,-73.95694,
"26182",40.76749,-73.96392,
"26183",40.76543,-73.97929,
"26184",40.77601,-73.95441,
"26185",40.79862,-73.953,
"26186",40.77007,-73.9569,
"26187",40.77711,-73.95367,
"26188",40.76666,-73.95507,
"26189",40.76471,-73.95819,
"26190",40.7771,-73.9495,
"26191",40.76566,-73.97748,
"26192",40.79068,-73.94944,
"26193",40.77371,-73.95167,
"26194",40.76644,-73.95635,
"26195",40.77666,-73.95625,
"26196",40.78255,-73.95123,
"26197",40.78025,-73.95183,
"26198",40.76455,-73.97959,
"26199",40.7708,-73.95416,
"26200",40.76552,-73.97661,
"26201",40.78517,-73.95678,
"26202",40.78321,-73.95646,
"26203",40.77544,-73.95577,
"26204",40.76749,-73.95471,
"26205",40.76505,-73.97857,
"26206",40.77979,-73.95379,
"26207",40.77883,-73.95205,
"26208",40.76744,-73.95901,
"26209",40.77357,-73.95149,
"26210",40.77395,-73.95248,
"26211",40.76485,-73.98121,
"26212",40.77336,-73.95054,
"26213",40.77511,-73.9553,
"26214",40.77962,-73.95069,
"26215",40.76529,-73.97713,
"26216",40.77799,-73.94935,
"26217",40.79992,-73.95502,
"26218",40.77341,-73.95025,
"26219",40.78324,-73.95149,
"26220",40.78057,-73.95734,
"26221",40.76443,-73.96603,
"26222",40.7673,-73.96043,
"26223",40.77117,-73.95599,
"26224",40.76754,-73.96166,
"26225",40.7754,-73.95236,
"26226",40.77851,-73.94985,
"26227",40.78857,-73.94952,
"26228",40.77043,-73.95557,
"26229",40.77789,-73.95473,
"26230",40.77502,-73.95536,
"26231",40.77754,-73.95641,
"26232",40.77968,-73.95307,
"26233",40.80031,-73.95514,
"26234",40.78122,-73.94989,
"26235",40.79935,-73.95399,
"26236",40.77878,-73.95056,
"26237",40.76435,-73.95782,
"26238",40.7806,-73.95178,
"26239",40.77261,-73.94995,
"26240",40.77128,-73.95787,
"26241",40.782,-73.95143,
"26242",40.77129,-73.9501,
"26243",40.7687,-73.95596,
"26244",40.76982,-73.95697,
"26245",40.77372,-73.95418,
"26246",40.77585,-73.95754,
"26247",40.76761,-73.95986,
"26248",40.77026,-73.95208,
"26249",40.76835,-73.95837,
"26250",40.77484,-73.95103,
"26251",40.79942,-73.95128,
"26252",40.76786,-73.96973,
"26253",40.77149,-73.95121,
"26254",40.76555,-73.98029,
"26255",40.77198,-73.95003,
"26256",40.77174,-73.95703,
"26257",40.76906,-73.95369,
"26258",40.76513,-73.96583,
"26259",40.77675,-73.95206,
"26260",40.77251,-73.95431,
"26261",40.76501,-73.98076,
"26262",40.76794,-73.95712,
"26263",40.77628,-73.95322,
"26264",40.79798,-73.95052,
"26265",40.77486,-73.95296,
"26266",40.77672,-73.95559,
"26267",40.77327,-73.9547,
"26268",40.78805,-73.94924,
"26269",40.77328,-73.94982,
"26270",40.77659,-73.95407,
"26271",40.76516,-73.95868,
"26272",40.77759,-73.95321,
"26273",40.76868,-73.95744,
"26274",40.77743,-73.94977,
"26275",40.7771,-73.94996,
"26276",40.77898,-73.94983,
"26277",40.77832,-73.94991,
"26278",40.77428,-73.95363,
"26279",40.77158,-73.95786,
"26280",40.77058,-73.95358,
"26281",40.78471,-73.95054,
"26282",40.77747,-73.95193,
"26283",40.77878,-73.9501,
"26284",40.77823,-73.95127,
"26285",40.76851,-73.95506,
"26286",40.76579,-73.97701,
"26287",40.76684,-73.96203,
"26288",40.78073,-73.95013,
"26289",40.78206,-73.94949,
"26290",40.76675,-73.95428,
"26291",40.76731,-73.95419,
"26292",40.77186,-73.95402,
"26293",40.7683,-73.95919,
"26294",40.77349,-73.94994,
"26295",40.76578,-73.95443,
"26296",40.78866,-73.95435,
"26297",40.76999,-73.94928,
"26298",40.77666,-73.95618,
"26299",40.78311,-73.95299,
"26300",40.76987,-73.95111,
"26301",40.78056,-73.95182,
"26302",40.7729,-73.95738,
"26303",40.77243,-73.95744,
"26304",40.77581,-73.956,
"26305",40.76576,-73.98016,
"26306",40.7709,-73.95508,
"26307",40.76982,-73.95258,
"26308",40.78071,-73.95149,
"26309",40.77681,-73.95123,
"26310",40.80026,-73.9546,
"26311",40.76976,-73.95208,
"26312",40.76889,-73.9548,
"26313",40.7883,-73.95017,
"26314",40.77138,-73.94973,
"26315",40.76482,-73.96061,
"26316",40.78093,-73.95499,
"26317",40.78858,-73.94947,
"26318",40.76765,-73.95507,
"26319",40.77822,-73.95136,
"26320",40.77409,-73.94995,
"26321",40.77878,-73.94993,
"26322",40.76646,-73.97912,
"26323",40.77973,-73.95039,
"26324",40.77294,-73.95351,
"26325",40.77568,-73.95405,
"26326",40.7672,-73.95495,
"26327",40.77481,-73.95641,
"26328",40.77958,-73.95025,
"26329",40.76844,-73.95341,
"26330",40.76749,-73.96246,
"26331",40.76439,-73.96569,
"26332",40.77296,-73.95711,
"26333",40.77948,-73.95152,
"26334",40.76615,-73.95427,
"26335",40.77127,-73.95493,
"26336",40.77895,-73.94974,
"26337",40.77559,-73.95033,
"26338",40.77138,-73.95353,
"26339",40.77489,-73.95242,
"26340",40.76486,-73.97822,
"26341",40.7699,-73.95692,
"26342",40.77541,-73.95083,
"26343",40.76767,-73.9558,
"26344",40.77099,-73.95118,
"26345",40.76715,-73.95857,
"26346",40.77861,-73.95015,
"26347",40.77713,-73.95277,
"26348",40.7685,-73.95698,
"26349",40.78179,-73.95209,
"26350",40.76873,-73.95328,
"26351",40.77412,-73.95695,
"26352",40.76801,-73.96085,
"26353",40.76833,-73.95581,
"26354",40.77366,-73.95755,
"26355",40.7794,-73.95427,
"26356",40.76811,-73.95194,
"26357",40.77854,-73.94984,
"26358",40.78603,-73.95015,
"26359",40.76959,-73.95338,
"26360",40.77059,-73.95522,
"26361",40.7662,-73.9574,
"26362",40.76812,-73.95403,
"26363",40.78242,-73.9547,
"26364",40.77561,-73.95213,
"26365",40.7836,-73.9522,
"26366",40.77744,-73.95476,
"26367",40.77229,-73.94941,
"26368",40.76692,-73.964,
"26369",40.76651,-73.95155,
"26370",40.76864,-73.95427,
"26371",40.78273,-73.95048,
"26372",40.77052,-73.95485,
"26373",40.76937,-73.95745,
"26374",40.77428,-73.95523,
"26375",40.76775,-73.95371,
"26376",40.77625,-73.95208,
"26377",40.78069,-73.95149,
"26378",40.7822,-73.95101,
"26379",40.77285,-73.95566,
"26380",40.77058,-73.95666,
"26381",40.76989,-73.94961,
"26382",40.77699,-73.9524,
"26383",40.7811,-73.95003,
"26384",40.77553,-73.9539,
"26385",40.77255,-73.95457,
"26386",40.78612,-73.95359,
"26387",40.78757,-73.95089,
"26388",40.77751,-73.95198,
"26389",40.78078,-73.95301,
"26390",40.77667,-73.95335,
"26391",40.80041,-73.95401,
"26392",40.78269,-73.95288,
"26393",40.79971,-73.95175,
"26394",40.76834,-73.95647,
"26395",40.77531,-73.95165,
"26396",40.78784,-73.94931,
"26397",40.77439,-73.95489,
"26398",40.77205,-73.95128,
"26399",40.76644,-73.95486,
"26400",40.78602,-73.94977,
"26401",40.77237,-73.95275,
"26402",40.78079,-73.95499,
"26403",40.77832,-73.95657,
"26404",40.79383,-73.94968,
"26405",40.77037,-73.95734,
"26406",40.80044,-73.95139,
"26407",40.77123,-73.95041,
"26408",40.78539,-73.95056,
"26409",40.7954,-73.94926,
"26410",40.77751,-73.95575,
"26411",40.76798,-73.95274,
"26412",40.77421,-73.95544,
"26413",40.77585,-73.95101,
"26414",40.77606,-73.95422,
"26415",40.77179,-73.95585,
"26416",40.77832,-73.95017,
"26417",40.77398,-73.9498,
"26418",40.77398,-73.95109,
"26419",40.76955,-73.95694,
"26420",40.76709,-73.96422,
"26421",40.77331,-73.95328,
"26422",40.77719,-73.9511,
"26423",40.77183,-73.95534,
"26424",40.77904,-73.95205,
"26425",40.77296,-73.95594,
"26426",40.77196,-73.95454,
"26427",40.76767,-73.95609,
"26428",40.76719,-73.96973,
"26429",40.76667,-73.9587,
"26430",40.79474,-73.94932,
"26431",40.79281,-73.95192,
"26432",40.77736,-73.95156,
"26433",40.77768,-73.94998,
"26434",40.78988,-73.94956,
"26435",40.78743,-73.95179,
"26436",40.78312,-73.95344,
"26437",40.80015,-73.95483,
"26438",40.76959,-73.95601,
"26439",40.77976,-73.95409,
"26440",40.79962,-73.95359,
"26441",40.77566,-73.95065,
"26442",40.76615,-73.97118,
"26443",40.76436,-73.96836,
"26444",40.77408,-73.95504,
"26445",40.76574,-73.98018,
"26446",40.76733,-73.98074,
"26447",40.777,-73.95771,
"26448",40.77625,-73.95495,
"26449",40.79998,-73.95633,
"26450",40.76432,-73.98075,
"26451",40.77154,-73.94968,
"26452",40.77084,-73.94956,
"26453",40.77885,-73.95756,
"26454",40.77995,-73.95621,
"26455",40.76583,-73.98087,
"26456",40.77176,-73.94943,
"26457",40.77775,-73.94957,
"26458",40.7901,-73.95053,
"26459",40.76511,-73.98046,
"26460",40.76703,-73.95553,
"26461",40.8,-73.95056,
"26462",40.76814,-73.95604,
"26463",40.77141,-73.94985,
"26464",40.77585,-73.95337,
"26465",40.77774,-73.95711,
"26466",40.78068,-73.94963,
"26467",40.7771,-73.9502,
"26468",40.77746,-73.95043,
"26469",40.76683,-73.96867,
"26470",40.77627,-73.95124,
"26471",40.77604,-73.951,
"26472",40.77817,-73.95096,
"26473",40.774,-73.94932,
"26474",40.76548,-73.98035,
"26475",40.7987,-73.9531,
"26476",40.79081,-73.94946,
"26477",40.76944,-73.95252,
"26478",40.77708,-73.95113,
"26479",40.79005,-73.94929,
"26480",40.77719,-73.9529,
"26481",40.77685,-73.9537,
"26482",40.77207,-73.95599,
"26483",40.77418,-73.95327,
"26484",40.76824,-73.95989,
"26485",40.78517,-73.9527,
"26486",40.78096,-73.95412,
"26487",40.76805,-73.96765,
"26488",40.77233,-73.95321,
"26489",40.76482,-73.97965,
"26490",40.77978,-73.95153,
"26491",40.77251,-73.95113,
"26492",40.77602,-73.95062,
"26493",40.77395,-73.95493,
"26494",40.77847,-73.95162,
"26495",40.77742,-73.95149,
"26496",40.77748,-73.9514,
"26497",40.77915,-73.95041,
"26498",40.77721,-73.94997,
"26499",40.77712,-73.95176,
"26500",40.77717,-73.95131,
"26501",40.7654,-73.98039,
"26502",40.7773,-73.95652,
"26503",40.77579,-73.95628,
"26504",40.77394,-73.95252,
"26505",40.77226,-73.95631,
"26506",40.77603,-73.95573,
"26507",40.77506,-73.95335,
"26508",40.76646,-73.9676,
"26509",40.76483,-73.96675,
"26510",40.78494,-73.94988,
"26511",40.76833,-73.96156,
"26512",40.77154,-73.95573,
"26513",40.78757,-73.95402,
"26514",40.78268,-73.94977,
"26515",40.76521,-73.96491,
"26516",40.77038,-73.95273,
"26517",40.77172,-73.95427,
"26518",40.77519,-73.95153,
"26519",40.76516,-73.95841,
"26520",40.78771,-73.95143,
"26521",40.77989,-73.95159,
"26522",40.76692,-73.95298,
"26523",40.78723,-73.94956,
"26524",40.78124,-73.94988,
"26525",40.7668,-73.954,
"26526",40.78999,-73.95226,
"26527",40.7682,-73.95323,
"26528",40.77023,-73.95212,
"26529",40.76726,-73.96333,
"26530",40.77359,-73.94967,
"26531",40.78719,-73.95201,
"26532",40.77905,-73.95275,
"26533",40.77181,-73.9574,
"26534",40.77311,-73.95508,
"26535",40.77768,-73.94951,
"26536",40.77021,-73.95173,
"26537",40.78026,-73.954,
"26538",40.77515,-73.95299,
"26539",40.78119,-73.95121,
"26540",40.77359,-73.95143,
"26541",40.76487,-73.97857,
"26542",40.78572,-73.95018,
"26543",40.77883,-73.95528,
"26544",40.79892,-73.95139,
"26545",40.78237,-73.95226,
"26546",40.76592,-73.98095,
"26547",40.7648,-73.95862,
"26548",40.77181,-73.95097,
"26549",40.77882,-73.95054,
"26550",40.77106,-73.95013,
"26551",40.77096,-73.95334,
"26552",40.7661,-73.95419,
"26553",40.76682,-73.97943,
"26554",40.78973,-73.94965,
"26555",40.79891,-73.9528,
"26556",40.78723,-73.94949,
"26557",40.77277,-73.94965,
"26558",40.77017,-73.95365,
"26559",40.76996,-73.9539,
"26560",40.76457,-73.97518,
"26561",40.77416,-73.9501,
"26562",40.79935,-73.95208,
"26563",40.76931,-73.95336,
"26564",40.77988,-73.95482,
"26565",40.76516,-73.96562,
"26566",40.76525,-73.95557,
"26567",40.76897,-73.95375,
"26568",40.80025,-73.95268,
"26569",40.78845,-73.95484,
"26570",40.77637,-73.95151,
"26571",40.77773,-73.95383,
"26572",40.7677,-73.95476,
"26573",40.76996,-73.9576,
"26574",40.78133,-73.95198,
"26575",40.7752,-73.95572,
"26576",40.80018,-73.95379,
"26577",40.77669,-73.95673,
"26578",40.7814,-73.95541,
"26579",40.78029,-73.95252,
"26580",40.76917,-73.9516,
"26581",40.77045,-73.9568,
"26582",40.77097,-73.95594,
"26583",40.76591,-73.97886,
"26584",40.77816,-73.9541,
"26585",40.7713,-73.95568,
"26586",40.76473,-73.95623,
"26587",40.76505,-73.95824,
"26588",40.76451,-73.96744,
"26589",40.80036,-73.95433,
"26590",40.76436,-73.95672,
"26591",40.78135,-73.95194,
"26592",40.77055,-73.95509,
"26593",40.76776,-73.95214,
"26594",40.7657,-73.98075,
"26595",40.7861,-73.95434,
"26596",40.78023,-73.95069,
"26597",40.78866,-73.9507,
"26598",40.77669,-73.95283,
"26599",40.77537,-73.95556,
"26600",40.77673,-73.95525,
"26601",40.79976,-73.95119,
"26602",40.78369,-73.95154,
"26603",40.78352,-73.95275,
"26604",40.78394,-73.95137,
"26605",40.76663,-73.96171,
"26606",40.80045,-73.95166,
"26607",40.76448,-73.97907,
"26608",40.76639,-73.95817,
"26609",40.77096,-73.95672,
"26610",40.76476,-73.97511,
"26611",40.76459,-73.97529,
"26612",40.77997,-73.95214,
"26613",40.77681,-73.95472,
"26614",40.77977,-73.95757,
"26615",40.77093,-73.95485,
"26616",40.77648,-73.95428,
"26617",40.77979,-73.95297,
"26618",40.77847,-73.94962,
"26619",40.77834,-73.95193,
"26620",40.77168,-73.95393,
"26621",40.78319,-73.9544,
"26622",40.7729,-73.95761,
"26623",40.76618,-73.9562,
"26624",40.7732,-73.95029,
"26625",40.77134,-73.95498,
"26626",40.76841,-73.95402,
"26627",40.77687,-73.95173,
"26628",40.76529,-73.95771,
"26629",40.76515,-73.96662,
"26630",40.77454,-73.95454,
"26631",40.79657,-73.94932,
"26632",40.78899,-73.95204,
"26633",40.78117,-73.95688,
"26634",40.78497,-73.95201,
"26635",40.77713,-73.95309,
"26636",40.77943,-73.95456,
"26637",40.76988,-73.95352,
"26638",40.78954,-73.95076,
"26639",40.76938,-73.95212,
"26640",40.76517,-73.95669,
"26641",40.76856,-73.95367,
"26642",40.76537,-73.9638,
"26643",40.78057,-73.95186,
"26644",40.77353,-73.95357,
"26645",40.77936,-73.9518,
"26646",40.77006,-73.95589,
