fid,LATITUDE,LONGITUDE
"669","40.7037821124049","-73.9646728894252"
"670","40.7045357494773","-73.965524431041"
"671","40.7048475455072","-73.9659546808491"
"672","40.6937706471516","-73.9734493278229"
"673","40.6939990266701","-73.9734279101309"
"674","40.6937436157278","-73.9741221637704"
"675","40.6939742598271","-73.9740992603431"
"676","40.6937199445183","-73.9748189143763"
"677","40.693940776055","-73.9748009766707"
"678","40.6936836705137","-73.9754968506496"
"679","40.6939180899433","-73.9754744463321"
"680","40.6944716747109","-73.9736135861663"
"681","40.6944309639657","-73.9738724957123"
"682","40.6943647251119","-73.9753677873263"
"683","40.6943149468484","-73.9756058675767"
"684","40.6945034497186","-73.9746776935734"
"685","40.694885658468","-73.9746923777132"
"686","40.6949972689704","-73.9737360590729"
"687","40.6949939291176","-73.973990490884"
"688","40.6949576510689","-73.9754837963359"
"689","40.6949704468506","-73.9757449185371"
"690","40.6953803641418","-73.9739857081592"
"691","40.6957540668791","-73.9739096792003"
"692","40.6954089033717","-73.9748618004842"
"693","40.6957961971438","-73.974781306085"
"694","40.6954369911627","-73.9757254778936"
"695","40.6958242856253","-73.9756539164725"
"696","40.6937456069295","-73.9768050637442"
"697","40.6937303616741","-73.9770226705579"
"698","40.6939898673352","-73.9763050875056"
"699","40.6941491832827","-73.9763660333767"
"700","40.6941900018447","-73.9766090399336"
"701","40.6941206791722","-73.9773503824349"
"702","40.6940425817561","-73.9775780549242"
"703","40.6938727099007","-73.9775825759176"
"704","40.6822170558527","-73.9834096877728"
"705","40.6826258699895","-73.9844584781685"
"706","40.6830140745563","-73.9835337937872"
"707","40.7166652931605","-73.9921524543161"
"708","40.7424898523569","-74.0046579270086"
"709","40.7203727134307","-73.9909650092767"
"710","40.7218726942846","-73.9909450124993"
"711","40.722061200986","-73.9907455464918"
"712","40.7220198073095","-73.9906125916641"
"713","40.7211566286367","-73.990527534835"
"714","40.7212393918834","-73.9904852178756"
"715","40.7213267517133","-73.9904368578974"
"716","40.7214784838315","-73.9903703557853"
"717","40.7210915576246","-73.9903624934662"
"718","40.7212111027914","-73.9902959972899"
"719","40.721280072069","-73.9902657688937"
"720","40.7214318025448","-73.9901811372793"
"721","40.7485696911609","-74.0014474732217"
"722","40.7488409794283","-74.001374926721"
"723","40.7485745273171","-74.0009782735248"
"724","40.7482020811978","-74.0010205903736"
"725","40.7497182143865","-74.0012358344069"
"726","40.749827275717","-74.0021458672085"
"727","40.7496856099261","-74.001994911301"
"728","40.7492019695262","-74.0025936003008"
"729","40.7490686211719","-74.0027326556247"
"730","40.7489638438156","-74.0020293762052"
"731","40.7488350940082","-74.0021744770608"
"732","40.749209399383","-74.0011762486227"
"733","40.7493335505688","-74.0009585908358"
"734","40.7430106744107","-74.0050340880249"
"735","40.7430026203198","-74.0045344725073"
"736","40.7434107001705","-74.0055270715532"
"737","40.7434966721261","-74.0052452927877"
"738","40.7434774391031","-74.0047031533928"
"739","40.7433174950604","-74.0038435788497"
"740","40.7436607063645","-74.0038090829092"
"741","40.7441588629919","-74.0042005587142"
"742","40.7441201292813","-74.0037085105853"
"743","40.7443566844738","-74.003646312601"
"744","40.7680985897304","-73.9910324914685"
"745","40.7182430408996","-73.975402908457"
"746","40.7180683200015","-73.9754392317962"
"747","40.7174442527032","-73.9759106958717"
"748","40.7172878992285","-73.9758261470035"
"749","40.716804635518","-73.9762304832416"
"750","40.7166436805026","-73.9761278070402"
"751","40.7159179900428","-73.9766685474715"
"752","40.7157524386238","-73.9765719161274"
"753","40.716391143906","-73.9774763342272"
"754","40.7161842232737","-73.9774461892916"
"755","40.7162764069284","-73.9781904909203"
"756","40.716106281967","-73.9782207614135"
"757","40.7172266362973","-73.9780402821056"
"758","40.7170748800714","-73.977943640892"
"759","40.7179186514213","-73.9774036223878"
"760","40.7177577010491","-73.9773190709805"
"761","40.7188282611084","-73.9771032447365"
"762","40.7186627332937","-73.9771274743899"
"763","40.7186542199522","-73.9778228898787"
"764","40.7184840948793","-73.9778471192095"
"765","40.7177652124095","-73.9784739840157"
"766","40.7175950826623","-73.9784740389627"
"767","40.7168558753309","-73.9787101654729"
"768","40.7167409258688","-73.9787283312581"
"769","40.7165995943127","-73.9794517066471"
"770","40.7164294571608","-73.9794154999501"
"771","40.716864363381","-73.9800881732974"
"772","40.716712629809","-73.9801123907078"
"773","40.7181868611451","-73.9793203035927"
"774","40.718035123422","-73.9793203506732"
"775","40.718856639266","-73.9789550505894"
"776","40.7187048882775","-73.9788825777307"
"777","40.7193320233042","-73.9787073541654"
"778","40.7191894636871","-73.9786107054288"
"779","40.7170773996465","-73.9792112941287"
"780","40.7220929919191","-73.9812813200762"
"781","40.7224843335851","-73.9809795088053"
"782","40.7280288864461","-73.9766498718729"
"783","40.7282895484604","-73.9771428066601"
"784","40.7289919937086","-73.9774295910419"
"785","40.7232803137444","-73.9859309521704"
"786","40.7234931984883","-73.9858268374001"
"787","40.7236379024995","-73.9857124555048"
"788","40.7236912906223","-73.9858040966567"
"789","40.7238737902738","-73.9862320646182"
"790","40.7238947294943","-73.9862821851234"
"791","40.7240651123732","-73.9867141469971"
"792","40.7240899605112","-73.9867565863521"
"793","40.7189749250663","-73.9817760631703"
"794","40.7187128516464","-73.9818970024073"
"795","40.7179561609651","-73.9822947315039"
"796","40.7176940897321","-73.9824337961794"
"797","40.7220868918572","-73.9894009359527"
"798","40.7123283617922","-73.9895125495703"
"799","40.7116273382347","-73.98942069605"
"800","40.7117571343876","-73.9880075718996"
"801","40.7118363639027","-73.9873501994944"
"802","40.7125005777249","-73.9874393331214"
"803","40.7119172824047","-73.9864286922632"
"804","40.7125782646964","-73.9865229086286"
"805","40.7120081710808","-73.9855564870515"
"806","40.7126445491227","-73.9857788680664"
"807","40.7117613303643","-73.9885158346822"
"808","40.7217905593365","-73.9898499748478"
"809","40.721749163544","-73.9897049341633"
"810","40.7217077697583","-73.9895840687336"
"811","40.7233520422881","-73.9805985354578"
"812","40.7232968440498","-73.9804776756354"
"813","40.7232416424581","-73.9803326427494"
"814","40.7231910409015","-73.9802057383749"
"815","40.7234497210927","-73.9812929706354"
"816","40.7233807206753","-73.9811177201546"
"817","40.7233255198902","-73.9809726853723"
"818","40.7232749200451","-73.9808518251506"
"819","40.7232151229486","-73.9807188793685"
"820","40.7231691187992","-73.9805859298073"
"821","40.7230973024937","-73.9804488429386"
"822","40.7228779507976","-73.9780445866479"
"823","40.7229331518384","-73.9781714872795"
"824","40.7229929539175","-73.9783104726185"
"825","40.7230573540597","-73.978455501499"
"826","40.7231171602872","-73.9786186641208"
"827","40.7231815609406","-73.9787636935691"
"828","40.7232505585107","-73.978908721843"
"829","40.7233057627965","-73.9790537535686"
"830","40.7232414370599","-73.9793196998179"
"831","40.7231908637609","-73.9793559783396"
"832","40.7228598156511","-73.9794406921536"
"833","40.722801258785","-73.9793030763257"
"834","40.7227342528726","-73.9791438966323"
"835","40.7225414438578","-73.9786717707097"
"836","40.7224816399567","-73.9785206977188"
"837","40.7224126387194","-73.9783635844472"
"838","40.7223482373121","-73.9782125123442"
"839","40.7222884374107","-73.978085615488"
"840","40.7222286338966","-73.9779405871166"
"841","40.7221642310324","-73.9777895170233"
"842","40.7246343209466","-73.9766738525128"
"843","40.7242057806768","-73.9770159509091"
"844","40.7237077236768","-73.9792954613872"
"845","40.7239310608115","-73.9791331273923"
"846","40.7230806630557","-73.9870785853959"
"847","40.7220276291701","-73.9768658950536"
"848","40.7250278024024","-73.9747010735542"
"849","40.7251243484618","-73.974634552924"
"850","40.7255671970611","-73.9741679979524"
"851","40.7258978996906","-73.9739189188873"
"852","40.7260033700511","-73.9729319560349"
"853","40.7259527603567","-73.972805052021"
"854","40.7255281161482","-73.9730418184716"
"855","40.7251723037955","-73.9732404545353"
"856","40.7246389048694","-73.9734646965977"
"857","40.7245331676469","-73.9735493532765"
"858","40.7248972506356","-73.9740356286581"
"859","40.7244831477053","-73.9750905477951"
"860","40.7243912006777","-73.9751631091263"
"861","40.7237953834426","-73.9754327357704"
"862","40.7241155306337","-73.9746023795554"
"863","40.7240024766172","-73.9739393351793"
"864","40.7238921383088","-73.974011903564"
"865","40.7233602700421","-73.974403861067"
"866","40.7229571234124","-73.9746263159586"
"867","40.7223975075458","-73.9749361116757"
"868","40.7219990704033","-73.9750960461528"
"869","40.7220588766019","-73.9752410714724"
"870","40.7224254276414","-73.9761258366334"
"871","40.7224852334399","-73.9762708638046"
"872","40.7228562478836","-73.9760276961005"
"873","40.7233936541741","-73.975668546212"
"874","40.7121197638785","-73.992041207227"
"875","40.7113931993227","-73.9919106575344"
"876","40.7115711582414","-73.9900175083358"
"877","40.7122679793017","-73.9901275130979"
"878","40.7123495796199","-73.9909676601165"
"879","40.7210747250363","-73.9764869523742"
"880","40.7173506355122","-73.9885087764644"
"881","40.7167712816429","-73.9852116320547"
"882","40.7094939176396","-73.9966105620092"
"883","40.7097688618169","-73.9974968220857"
"884","40.7097715682493","-73.9985048882346"
"885","40.7091184573717","-73.9989073439295"
"886","40.7107338011436","-73.9987380570665"
"887","40.7115321856857","-73.9986402522821"
"888","40.7115253597856","-73.9981253907464"
"889","40.7116359671804","-73.9971365995576"
"890","40.7198759175777","-73.9834456679304"
"891","40.710931466787","-73.9862887392608"
"892","40.7115907364062","-73.9833167514854"
"893","40.7118575545207","-73.9833567567357"
"894","40.7122170406636","-73.9834788269176"
"895","40.7123188889718","-73.9834952313084"
"896","40.7127063912009","-73.983475673647"
"897","40.7129600975579","-73.9835140810586"
"898","40.7116048656353","-73.9830898751438"
"899","40.7118683291911","-73.9831282779826"
"900","40.7121366707164","-73.9831538574043"
"901","40.7124707408479","-73.9832003306148"
"902","40.7127293262711","-73.9832387367989"
"903","40.7129927897382","-73.9832771408739"
"904","40.7116465652429","-73.9825445997928"
"905","40.7119100280088","-73.9825765886864"
"906","40.7121686136593","-73.9826149921276"
"907","40.7125201061943","-73.9826734783183"
"908","40.7127835678673","-73.9826926443442"
"909","40.7130519095189","-73.9827246342875"
"910","40.7116781265794","-73.9822399959102"
"911","40.7117805850617","-73.9822527922143"
"912","40.712330820377","-73.9823280412178"
"913","40.7124235199239","-73.9823344285046"
"914","40.7129691162619","-73.9823956255148"
"915","40.7130715747095","-73.9824084223061"
"916","40.7117135207725","-73.9816914821252"
"917","40.7118159803342","-73.9817106893978"
"918","40.712362520098","-73.9817846225454"
"919","40.7124698575882","-73.9817974169485"
"920","40.7130162934833","-73.9818586046437"
"921","40.7131138730239","-73.9818714019454"
"922","40.7117277562033","-73.9813836421526"
"923","40.7119960992907","-73.981422036958"
"924","40.7122546832575","-73.9814476122759"
"925","40.712664191278","-73.9814917720304"
"926","40.7129276572593","-73.9815365822577"
"927","40.7131959992267","-73.9815685664324"
"928","40.7117696046593","-73.980834409675"
"929","40.7120281887642","-73.9808599826261"
"930","40.7124494000567","-73.9809966375014"
"931","40.7125518597241","-73.9810158427345"
"932","40.7129897251367","-73.9809790690251"
"933","40.7132483082671","-73.9810046418224"
"934","40.7136565312325","-73.9827128299757"
"935","40.7137589896354","-73.9827256273866"
"936","40.7136858177192","-73.9823572400584"
"937","40.7137833971957","-73.9823700382188"
"938","40.7124883616901","-73.9805020485046"
"939","40.7125908172829","-73.9805020185342"
"940","40.7131943168878","-73.9805707650018"
"941","40.7132918956687","-73.9805835604526"
"942","40.7125155096942","-73.9801455958386"
"943","40.7126228464638","-73.9801583876319"
"944","40.7132155663755","-73.9802225637297"
"945","40.713318026162","-73.9802417691773"
"946","40.7201627207184","-73.9782097873364"
"947","40.720598698137","-73.9776607998188"
"948","40.7210336995421","-73.9773398371362"
"949","40.7214567300595","-73.9770394630749"
"950","40.7218106246929","-73.9761697839396"
"951","40.7204842292544","-73.9764953759332"
"952","40.7208256810498","-73.9757064956663"
"953","40.7215539206263","-73.9757756163655"
"954","40.7194343075292","-73.9762569803543"
"955","40.720086457203","-73.9759555996002"
"956","40.7192622477006","-73.9754525234675"
"957","40.7198700375489","-73.9752160105887"
"958","40.7205822483791","-73.9751843618721"
"959","40.7213366714328","-73.9750944224094"
"960","40.7890278558549","-73.9515300286909"
"961","40.7892777263743","-73.9521192308899"
"962","40.7900427701377","-73.9517799449953"
"963","40.7896592552265","-73.9508658477051"
"964","40.7903610924958","-73.9505806085056"
"965","40.790603953672","-73.9511567246354"
"966","40.7910487004614","-73.9504445114837"
"967","40.7916085250769","-73.9496458598907"
"968","40.7918598971312","-73.9502389571243"
"969","40.7925647205486","-73.9499767049242"
"970","40.7931398959566","-73.9492632793499"
"971","40.8000413370861","-73.9499364099141"
"972","40.7994076003389","-73.9508181709213"
"973","40.7992096282896","-73.9497389564656"
"974","40.7989625223348","-73.9493011924987"
"975","40.7879665852208","-73.9506628170513"
"976","40.7875112467573","-73.950054176827"
"977","40.7874557441059","-73.9494525134514"
"978","40.7668006722677","-73.9572986917384"
"979","40.6790511971554","-73.9808425351078"
"980","40.6750008855562","-74.0020956684955"
"981","40.6750658579723","-74.0023165583938"
"982","40.6749136051848","-74.0024905849555"
"983","40.6749804868424","-74.0027491262374"
"984","40.6752424250766","-74.0029987279395"
"985","40.6753245930601","-74.0032773529746"
"986","40.6751640615092","-74.003352647714"
"987","40.674123634474","-74.0025035941763"
"988","40.6741825189847","-74.0027475368346"
"989","40.6743882776049","-74.0027494034308"
"990","40.6744633695439","-74.0030093377847"
"991","40.6743836417652","-74.0034206539827"
"992","40.6744651717961","-74.0037078284795"
"993","40.6746191930137","-74.0036279801956"
"994","40.6753135114788","-74.0038803401727"
"995","40.6753901507019","-74.0041635305951"
"996","40.6755436467227","-74.0040976260517"
"997","40.6757091700748","-74.0046941222196"
"998","40.6755551484882","-74.0047655088987"
"999","40.6756321458918","-74.0050451589521"
"1000","40.6747615252282","-74.0041482643825"
"1001","40.6748430544149","-74.0044100603242"
"1002","40.6746980919064","-74.0045111975023"
"1003","40.6748513798947","-74.0051018634174"
"1004","40.6750010843187","-74.0050170901319"
"1005","40.675088555438","-74.0053068718163"
"1006","40.6739915603667","-74.0045823090072"
"1007","40.6741863524822","-74.0044930761399"
"1008","40.6742542919549","-74.0047370202446"
"1009","40.6741313299032","-74.0050824714275"
"1010","40.6741933220386","-74.0053455666896"
"1011","40.6744242843217","-74.0053454409045"
"1012","40.67447863433","-74.0055477369395"
"1013","40.676556048131","-74.0052024538324"
"1014","40.6763942402921","-74.0052760715681"
"1015","40.6764761199472","-74.0055555392539"
"1016","40.6767333830593","-74.0056933750938"
"1017","40.6768098130828","-74.0059477439124"
"1018","40.6766365325067","-74.0061351529443"
"1019","40.6766906680728","-74.0063468465883"
"1020","40.675780178669","-74.0055752421053"
"1021","40.6759349802455","-74.0054924207247"
"1022","40.6760171419314","-74.0057760703089"
"1023","40.6758848781661","-74.006102773552"
"1024","40.6759593965849","-74.0063537921248"
"1025","40.676177258885","-74.0063563239528"
"1026","40.6762403120358","-74.0065646698861"
"1027","40.6752640792226","-74.0017624326268"
"1028","40.6769562923122","-74.0063246610993"
"1029","40.6767580807613","-74.0098290482315"
"1030","40.6766151928519","-74.0096223585588"
"1031","40.6764517094744","-74.0093755049235"
"1032","40.6764995314184","-74.0104804726375"
"1033","40.6763867657744","-74.0106134924724"
"1034","40.6762395974541","-74.0107866681271"
"1035","40.6763370496545","-74.0109172102676"
"1036","40.6756472267773","-74.0098988888131"
"1037","40.6757446778013","-74.0100545284086"
"1038","40.6758631768528","-74.0099265318825"
"1039","40.6759702065904","-74.0098010407323"
"1040","40.6752318054352","-74.0058517272493"
"1041","40.6750959038938","-74.0059112148199"
"1042","40.6751593079465","-74.0061908618259"
"1043","40.6754172066613","-74.0063185196277"
"1044","40.6754942009733","-74.0065862709256"
"1045","40.6753220516515","-74.0067825987841"
"1046","40.6753764005694","-74.0069610999984"
"1047","40.6744849960045","-74.0062089416516"
"1048","40.6746390182403","-74.0061256584511"
"1049","40.6747114158353","-74.0063942031473"
"1050","40.6745936855212","-74.0067206317451"
"1051","40.674661552499","-74.0069832282933"
"1052","40.6748789899288","-74.0069832510605"
"1053","40.6749378670156","-74.0071796009535"
"1054","40.6768713094393","-74.0068959237197"
"1055","40.676955377722","-74.0072071918726"
"1056","40.677161780127","-74.0071068076664"
"1057","40.6773376035442","-74.007023154089"
"1058","40.6772356994436","-74.0066918019742"
"1059","40.6775363755571","-74.0066817912003"
"1060","40.6764235117902","-74.0072411824333"
"1061","40.6764778588009","-74.0074241496716"
"1062","40.6762740041208","-74.0075312255955"
"1063","40.6763807200781","-74.0079786971351"
"1064","40.6761802631871","-74.0080634593901"
"1065","40.6759696125692","-74.0081839188721"
"1066","40.6758340421778","-74.0077502933151"
"1067","40.675626791654","-74.0078395162264"
"1068","40.6755622523606","-74.0076431630735"
"1069","40.6760609075976","-74.0085561121642"
"1070","40.6757908001144","-74.0086866040034"
"1071","40.6751957748199","-74.008045491077"
"1072","40.6751384570202","-74.0078371476806"
"1073","40.6750256760339","-74.0082312168915"
"1074","40.6750963665757","-74.0084897648508"
"1075","40.6753627198951","-74.0087786607645"
"1076","40.6754391414002","-74.0090547816"
"1077","40.6752919825179","-74.0091275533546"
"1078","40.8040453989164","-73.9529622339102"
"1079","40.8205266976886","-73.9433134188895"
"1080","40.8211836377524","-73.9428502264635"
"1081","40.8217550609788","-73.9423902567863"
"1082","40.8195509707024","-73.9409636586228"
"1083","40.8205043667519","-73.9405970724623"
"1084","40.8145484634821","-73.9583982613297"
"1085","40.8139080423364","-73.9588848775708"
"1086","40.8140774392569","-73.9576505736807"
"1087","40.8135353022331","-73.9580228194531"
"1088","40.8131718347089","-73.9571713337052"
"1089","40.8125028016417","-73.9562967860629"
"1090","40.8119553124893","-73.9566708947627"
"1091","40.8113737549257","-73.9571382243659"
"1092","40.8114582815125","-73.9552412953944"
"1093","40.8162553610723","-73.9568138506608"
"1094","40.8169315769248","-73.9566779277802"
"1095","40.8162276528198","-73.9548694610495"
"1096","40.8170146789255","-73.9550583662995"
"1097","40.817449085623","-73.9539871995295"
"1098","40.8178057642556","-73.9548504867116"
"1099","40.8054092622515","-73.9417740556977"
"1100","40.8040969255084","-73.9523179486508"
"1101","40.8041729478351","-73.9524759894724"
"1102","40.8038862221306","-73.9478942119453"
"1103","40.8122702518522","-73.949046975943"
"1104","40.8120007637415","-73.9484337161503"
"1105","40.8118120316408","-73.9479618213848"
"1106","40.8115962152754","-73.9495492882698"
"1107","40.811548547631","-73.9473406210576"
"1108","40.8108739301134","-73.9478323939502"
"1109","40.8110723075238","-73.9484903161044"
"1110","40.8112663032355","-73.9489756372715"
"1111","40.8127616317848","-73.9486917574084"
"1112","40.812301861391","-73.9473165032703"
"1113","40.8134615717892","-73.9481913915141"
"1114","40.813283764214","-73.9475444435807"
"1115","40.8129962443418","-73.9468522078963"
"1116","40.8126753133034","-73.9463079349192"
"1117","40.8204725593759","-73.9396363862644"
"1118","40.8201174264578","-73.9398939204737"
"1119","40.819992231755","-73.9399777027059"
"1120","40.8198397720469","-73.9400967009726"
"1121","40.8187642559285","-73.9408872260169"
"1122","40.818699077219","-73.9409437303948"
"1123","40.8170769720038","-73.9402275082859"
"1124","40.8170254491967","-73.9400714212212"
"1125","40.8017320824265","-73.9396434396721"
"1126","40.6651254426373","-73.9204221268435"
"1127","40.6730518877914","-73.9125847544853"
"1128","40.67282500757","-73.9135443305862"
"1129","40.6669435411638","-73.9095986904981"
"1130","40.6670100612382","-73.9092325260005"
"1131","40.6669028899838","-73.9090285640383"
"1132","40.6670556466878","-73.9088844765633"
"1133","40.6670977454672","-73.9084937501768"
"1134","40.6665399260883","-73.9096111855719"
"1135","40.6662863475575","-73.9095591841023"
"1136","40.6664428301033","-73.9094227622374"
"1137","40.6666099231648","-73.9084280623142"
"1138","40.6667504492654","-73.9083055064575"
"1139","40.6665060392033","-73.9082309244449"
"1140","40.6659462011981","-73.9093512960315"
"1141","40.6659998990507","-73.9089499974985"
"1142","40.666147570265","-73.9088193024227"
"1143","40.6660455164444","-73.9086421040606"
"1144","40.6661283134626","-73.9081512248745"
"1145","40.6667086327794","-73.9065041109595"
"1146","40.6661861456561","-73.9077080787268"
"1147","40.6662405648844","-73.9072290653662"
"1148","40.6663958777133","-73.9070983553627"
"1149","40.6663040087691","-73.9069177991268"
"1150","40.6663880197038","-73.9064337757531"
"1151","40.6653536469311","-73.9085003741784"
"1152","40.6656132722385","-73.9079980945907"
"1153","40.6647246481803","-73.9091050328492"
"1154","40.6648749548007","-73.9089713012993"
"1155","40.6650858564597","-73.9080313541358"
"1156","40.6644382739885","-73.9089694587333"
"1157","40.6644862132354","-73.9085474236289"
"1158","40.6646313382232","-73.9084200796703"
"1159","40.6645445735903","-73.9082462116398"
"1160","40.6646201353968","-73.9077489942254"
"1161","40.6656769631191","-73.9075522295248"
"1162","40.6657810399419","-73.9070723084929"
"1163","40.6656681293645","-73.9068649073685"
"1164","40.6658189789013","-73.906727620283"
"1165","40.6658648707983","-73.9063073587095"
"1166","40.6651944801685","-73.9072694585614"
"1167","40.6653659130907","-73.9062360402148"
"1168","40.6655050775751","-73.9061162748882"
"1169","40.665261290429","-73.9060387780199"
"1170","40.6646804180669","-73.907297922704"
"1171","40.6647382527087","-73.9067818100422"
"1172","40.6648889029646","-73.9066442979032"
"1173","40.6648072253266","-73.9064637332623"
"1174","40.6648620174615","-73.9060462846481"
"1175","40.6705171246233","-73.9144721146132"
"1176","40.6700520116537","-73.9149277400613"
"1177","40.6699892266631","-73.9155173021576"
"1178","40.6697051020614","-73.9156805707932"
"1179","40.6697313763109","-73.9162932223625"
"1180","40.6704449430645","-73.9072948945287"
"1181","40.6709280425401","-73.9062709660725"
"1182","40.6713752346666","-73.9060860324359"
"1183","40.6710055664175","-73.9056916838665"
"1184","40.6709063142288","-73.9098363242525"
"1185","40.6705738031407","-73.9098568535544"
"1186","40.6718338218029","-73.9100787894907"
"1187","40.6721429143898","-73.910252397475"
"1188","40.6714404846717","-73.9098015932858"
"1189","40.6709740951396","-73.9093904342041"
"1190","40.6706720017525","-73.909207619979"
"1191","40.6719011629681","-73.9096244542027"
"1192","40.672241331334","-73.9096214823347"
"1193","40.6709143167577","-73.9087213062704"
"1194","40.6722350987219","-73.9090579176505"
"1195","40.672077764531","-73.9083954139668"
"1196","40.6724243135595","-73.9084033034272"
"1197","40.6721823152505","-73.907761925243"
"1198","40.672479309304","-73.9079355401025"
"1199","40.6729940581921","-73.9081729762835"
"1200","40.6676576053287","-73.9191145979217"
"1201","40.6675467450521","-73.9190896343381"
"1202","40.6674416148177","-73.9190596435789"
"1203","40.6673383972347","-73.9190321613328"
"1204","40.6672160671397","-73.9190021916445"
"1205","40.6679069852303","-73.9197097788722"
"1206","40.6677795593041","-73.9196798138222"
"1207","40.6676725135375","-73.9196442481701"
"1208","40.6675671694902","-73.9196109110441"
"1209","40.6674516387367","-73.9195865093238"
"1210","40.6673479944816","-73.9195565172148"
"1211","40.6672341636463","-73.9195343452523"
"1212","40.6671228758008","-73.9195043625467"
"1213","40.6679008961543","-73.9202096879099"
"1214","40.667793858806","-73.9201847178409"
"1215","40.6676772625995","-73.9201547401533"
"1216","40.6673621250896","-73.920070290296"
"1217","40.6672684666039","-73.92004781417"
"1218","40.6671690736873","-73.9200228354314"
"1219","40.6670811505166","-73.9200028621061"
"1220","40.6676797491115","-73.9208469635134"
"1221","40.6675803563733","-73.9208219834299"
"1222","40.6674752283196","-73.9207945006685"
"1223","40.6673777464611","-73.9207695184701"
"1224","40.667291730858","-73.9207445227201"
"1225","40.6710317184795","-73.9203808855894"
"1226","40.6710285107807","-73.9203326658731"
"1227","40.6710266669661","-73.9202904006251"
"1228","40.6710249689945","-73.9202493983323"
"1229","40.6710223929543","-73.9202161130477"
"1230","40.6710194781495","-73.9201787017196"
"1231","40.6710188817635","-73.9201264494252"
"1232","40.6710150649988","-73.9200740377777"
"1233","40.67101337202","-73.9200299651942"
"1234","40.6710105951241","-73.919985058925"
"1235","40.6710087516528","-73.9199421763263"
"1236","40.670773989352","-73.9204971651485"
"1237","40.6707719116636","-73.9204630041883"
"1238","40.6707710832021","-73.9204317677365"
"1239","40.6707689203856","-73.9203982431733"
"1240","40.6707656661611","-73.9203569519507"
"1241","40.670764027844","-73.9203188343471"
"1242","40.6707612563641","-73.9202802816842"
"1243","40.6707592173603","-73.920247458323"
"1244","40.6707567701259","-73.9202064298898"
"1245","40.6707568190561","-73.9201653286927"
"1246","40.670753563442","-73.9201208595797"
"1247","40.6707489477442","-73.9200396894222"
"1248","40.6707467080419","-73.920007132422"
"1249","40.6705533504482","-73.9199971233685"
"1250","40.6705309788104","-73.9199995333324"
"1251","40.6705073977799","-73.9200019435626"
"1252","40.6704603962852","-73.9200032736978"
"1253","40.6704422590723","-73.9200072669344"
"1254","40.6704247249998","-73.9200096699064"
"1255","40.6703709245477","-73.9200135001195"
"1256","40.6703884588234","-73.9200126843227"
"1257","40.6704010230342","-73.9200116982646"
"1258","40.6702299534521","-73.9213024798556"
"1259","40.6702270677938","-73.9212742465581"
"1260","40.6702241838058","-73.921249778943"
"1261","40.6702228485221","-73.9212145316557"
"1262","40.6702213981414","-73.9211900623508"
"1263","40.6702213813746","-73.9211655901697"
"1264","40.6702171848878","-73.9211378764494"
"1265","40.6702157319085","-73.9211096414697"
"1266","40.6702157125431","-73.9210814059777"
"1267","40.6702086449208","-73.9210480483246"
"1268","40.6702129254987","-73.9210198065611"
"1269","40.6702071699458","-73.9209878121841"
"1270","40.6702115707485","-73.9209563237942"
"1271","40.6702072526794","-73.9209299750581"
"1272","40.6702057944715","-73.920894209914"
"1273","40.6702044542934","-73.9208533153108"
"1274","40.6702015594561","-73.9208119057199"
"1275","40.6702015257572","-73.9207629625553"
"1276","40.6701973200935","-73.920722071363"
"1277","40.6701944269047","-73.9206844274606"
"1278","40.6701915333037","-73.9206448983564"
"1279","40.6701901939383","-73.9206040049485"
"1280","40.6701872968107","-73.92056071254"
"1281","40.6701858332866","-73.920517418427"
"1282","40.6708440418505","-73.9217919714349"
"1283","40.670842226467","-73.9217576196766"
"1284","40.6708396942022","-73.921721855435"
"1285","40.6708401487972","-73.9216845631888"
"1286","40.6708372565035","-73.9216464481664"
"1287","40.6708347226621","-73.9216097425043"
"1288","40.6708312394559","-73.921576692504"
"1289","40.6708297824116","-73.921542337971"
"1290","40.6708290434522","-73.9215098666352"
"1291","40.6708264636352","-73.9214784299643"
"1292","40.6708253691445","-73.9214501942972"
"1293","40.6708221241532","-73.9214205490212"
"1294","40.6708210315781","-73.9213951376414"
"1295","40.670819942857","-73.9213753736486"
"1296","40.670818852137","-73.9213513732287"
"1297","40.6708198453803","-73.9213263118353"
"1298","40.6708166042211","-73.9213023151364"
"1299","40.6708165781391","-73.9212641955778"
"1300","40.6708148837011","-73.9212278473081"
"1301","40.670814137884","-73.9211854945366"
"1302","40.6708101685951","-73.9211450248867"
"1303","40.6707326218555","-73.9196371221142"
"1304","40.6707154220195","-73.9196371428382"
"1305","40.6706982230841","-73.919637163561"
"1306","40.6706576725275","-73.9196444221394"
"1307","40.6706383231621","-73.9196444454512"
"1308","40.670615751111","-73.9196487090627"
"1309","40.6705708985361","-73.9196517363928"
"1310","40.6705493977553","-73.9196503513393"
"1311","40.6705246742011","-73.9196517920778"
"1312","40.6704857915806","-73.919655443769"
"1313","40.6704718184607","-73.9196582848731"
"1314","40.6704546195247","-73.9196583055904"
"1315","40.6704194431537","-73.9196641455216"
"1316","40.6704011700743","-73.9196669918001"
"1317","40.6703839722089","-73.9196698355994"
"1318","40.6703466423645","-73.9196700307611"
"1319","40.6703262197555","-73.9196728796237"
"1320","40.6703079456043","-73.9196729016321"
"1321","40.6702587935943","-73.9196779777978"
"1322","40.6702351452538","-73.919679417225"
"1323","40.6702114969141","-73.919680857834"
