fid,ID,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude,birth year,gender
"167","418",2020/7/6 0:40,2020/7/6 1:00,"3263",Cooper Square & Astor Pl,40.72951496,-73.9907527,5 Ave & E 29 St,40.7451677,-73.98683077,"1996","1"
"168","419",2020/7/6 0:40,2020/7/6 1:00,"3263",Cooper Square & Astor Pl,40.72951496,-73.9907527,5 Ave & E 29 St,40.7451677,-73.98683077,"1969","0"
"169","422",2020/7/6 0:40,2020/7/6 0:48,"3154",E 77 St & 3 Ave,40.77314236,-73.95856158,E 97 St & Madison Ave,40.787801,-73.953559,"1989","1"
"170","424",2020/7/6 0:40,2020/7/6 0:44,"3508",St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,"1987","1"
"171","427",2020/7/6 0:41,2020/7/6 0:56,"540",Lexington Ave & E 29 St,40.74311555,-73.98215353,11 Ave & W 41 St,40.76030096,-73.99884222,"1998","1"
"172","428",2020/7/6 0:41,2020/7/6 0:44,"3508",St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,"1988","2"
"173","429",2020/7/6 0:41,2020/7/6 0:58,"3255",8 Ave & W 31 St,40.75058535,-73.99468482,Broadway & E 14 St,40.73454567,-73.99074142,"1969","0"
"174","430",2020/7/6 0:41,2020/7/6 0:50,"3837",Broadway & Kosciuszko St,40.69329,-73.92852,Wyckoff Av & Stanhope St,40.703545,-73.917775,"1995","1"
"175","431",2020/7/6 0:41,2020/7/6 0:48,"3637",Fulton St & Waverly Ave,40.68323865,-73.96599591,Bedford Ave & Bergen St,40.676368,-73.952918,"1969","0"
"176","434",2020/7/6 0:42,2020/7/6 1:20,"450",W 49 St & 8 Ave,40.76227205,-73.98788205,10 Ave & W 28 St,40.75066386,-74.00176802,"1969","0"
"177","435",2020/7/6 0:42,2020/7/6 0:49,"3119",Vernon Blvd & 50 Ave,40.74232744,-73.95411749,McGuinness Blvd & Eagle St,40.73555,-73.95284,"1988","1"
"178","436",2020/7/6 0:42,2020/7/6 0:49,"252",MacDougal St & Washington Sq,40.73226398,-73.99852205,E 11 St & 2 Ave,40.73047309,-73.98672378,"1990","1"
"179","437",2020/7/6 0:42,2020/7/6 1:20,"450",W 49 St & 8 Ave,40.76227205,-73.98788205,10 Ave & W 28 St,40.75066386,-74.00176802,"1969","0"
"180","440",2020/7/6 0:42,2020/7/6 1:00,"151",Cleveland Pl & Spring St,40.72210379,-73.99724901,W 41 St & 8 Ave,40.75640548,-73.9900262,"1986","1"
"181","448",2020/7/6 0:43,2020/7/6 0:46,"3494",E 115 St & Lexington Ave,40.797911,-73.9423,Pleasant Ave & E 116 St,40.7949879,-73.9333349,"1977","1"
"182","449",2020/7/6 0:43,2020/7/6 1:29,"380",W 4 St & 7 Ave S,40.73401143,-74.00293877,1 Ave & E 62 St,40.7612274,-73.96094022,"1987","1"
"183","451",2020/7/6 0:43,2020/7/6 1:17,"3167",Amsterdam Ave & W 73 St,40.77966809,-73.98093045,Broadway & Moylan Pl,40.8143256,-73.9590255,"1990","2"
"184","452",2020/7/6 0:43,2020/7/6 0:54,"3555",28 St & 41 Ave,40.751047,-73.93797,31 St & Newtown Ave,40.76754878,-73.92093346,"1968","1"
"185","453",2020/7/6 0:43,2020/7/6 0:56,"505",6 Ave & W 33 St,40.74901271,-73.98848395,E 25 St & 1 Ave,40.7381765,-73.97738662,"1969","0"
"186","454",2020/7/6 0:43,2020/7/6 1:59,"3042",Fulton St & Utica Ave,40.6794268,-73.9298911,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,"1969","0"
"187","455",2020/7/6 0:43,2020/7/6 0:56,"3534",Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,E 106 St & Lexington Ave,40.791976,-73.945993,"1992","1"
"188","459",2020/7/6 0:44,2020/7/6 1:05,"252",MacDougal St & Washington Sq,40.73226398,-73.99852205,W 26 St & 8 Ave,40.74734825,-73.99723551,"1988","1"
"189","460",2020/7/6 0:44,2020/7/6 0:51,"3041",Kingston Ave & Herkimer St,40.67890679,-73.94142771,Putnam Ave & Nostrand Ave,40.68402,-73.94977,"1969","0"
"190","462",2020/7/6 0:44,2020/7/6 0:59,"252",MacDougal St & Washington Sq,40.73226398,-73.99852205,W 17 St & 8 Ave,40.74177603,-74.00149746,"1989","1"
"191","463",2020/7/6 0:44,2020/7/6 0:46,"3263",Cooper Square & Astor Pl,40.72951496,-73.9907527,St Marks Pl & 1 Ave,40.72779126,-73.98564945,"1954","1"
"192","465",2020/7/6 0:44,2020/7/6 0:51,"3041",Kingston Ave & Herkimer St,40.67890679,-73.94142771,Putnam Ave & Nostrand Ave,40.68402,-73.94977,"1969","0"
"193","467",2020/7/6 0:44,2020/7/6 0:51,"3041",Kingston Ave & Herkimer St,40.67890679,-73.94142771,Putnam Ave & Nostrand Ave,40.68402,-73.94977,"1969","0"
"194","479",2020/7/6 0:47,2020/7/6 0:49,"3927",Lenox Ave & W 133 St,40.81296,-73.941878,5 Ave & W 131 St,40.81014,-73.93973,"2000","1"
"195","480",2020/7/6 0:47,2020/7/6 1:12,"3781",Greene Av & Myrtle Av,40.698568,-73.918877,Stagg St & Union Ave,40.70877084,-73.95095259,"1990","2"
"198","495",2020/7/6 0:49,2020/7/6 0:58,"3086",Graham Ave & Conselyea St,40.715143,-73.944507,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,"2001","1"
"199","496",2020/7/6 0:49,2020/7/6 1:33,"3044",Albany Ave & Fulton St,40.6800105,-73.938475,Halsey St & Broadway,40.68565,-73.91564,"1992","1"
"200","497",2020/7/6 0:49,2020/7/6 0:59,"3086",Graham Ave & Conselyea St,40.715143,-73.944507,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,"1967","2"
"201","499",2020/7/6 0:50,2020/7/6 1:01,"224",Spruce St & Nassau St,40.71146364,-74.00552427,Watts St & Greenwich St,40.72405549,-74.00965965,"1996","2"
"202","500",2020/7/6 0:50,2020/7/6 0:52,"293",Lafayette St & E 8 St,40.73020661,-73.99102628,University Pl & E 8 St,40.73143724,-73.99490342,"1984","1"
"203","511",2020/7/6 0:51,2020/7/6 1:07,"3145",E 84 St & Park Ave,40.77862688,-73.95772073,8 Ave & W 52 St,40.76370739,-73.9851615,"1997","2"
"204","512",2020/7/6 0:51,2020/7/6 0:57,"3715",Driggs Ave & N 9 St,40.71816969,-73.95520136,Graham Ave & Herbert St,40.71929301,-73.94500379,"1987","1"
"205","515",2020/7/6 0:52,2020/7/6 1:00,"3255",8 Ave & W 31 St,40.75058535,-73.99468482,W 20 St & 8 Ave,40.74345335,-74.00004031,"1964","2"
"206","518",2020/7/6 0:53,2020/7/6 1:06,"303",Mercer St & Spring St,40.72362738,-73.99949601,E 13 St & Avenue A,40.72966729,-73.98067966,"1989","2"
"207","520",2020/7/6 0:53,2020/7/6 1:13,"4007",Riverside Dr & W 138 St,40.823168,-73.955857,W 95 St & Broadway,40.7937704,-73.971888,"1990","1"
"208","524",2020/7/6 0:54,2020/7/6 1:02,"3569",Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Monroe St & Bedford Ave,40.6851443,-73.95380904,"1991","2"
"209","526",2020/7/6 0:54,2020/7/6 1:03,"369",Washington Pl & 6 Ave,40.73224119,-74.00026394,Broadway & E 14 St,40.73454567,-73.99074142,"2000","1"
"210","529",2020/7/6 0:55,2020/7/6 1:07,"3086",Graham Ave & Conselyea St,40.715143,-73.944507,Driggs Ave & N Henry St,40.72325,-73.94308,"1969","0"
"211","537",2020/7/6 0:56,2020/7/6 1:39,"3502",Lexington Ave & E 111 St,40.7954121,-73.9441232,E 115 St & Lexington Ave,40.797911,-73.9423,"1977","2"
"213","542",2020/7/6 0:57,2020/7/6 1:08,"466",W 25 St & 6 Ave,40.74395411,-73.99144871,W 11 St & 6 Ave,40.73532427,-73.99800419,"1994","1"
"215","551",2020/7/6 0:58,2020/7/6 1:24,"453",W 22 St & 8 Ave,40.74475148,-73.99915362,Maiden Ln & Pearl St,40.70706456,-74.00731853,"1967","2"
"216","554",2020/7/6 0:58,2020/7/6 1:08,"3423",West Drive & Prospect Park West,40.66106337,-73.97945255,4 Ave & 9 St,40.6705135,-73.98876585,"1960","1"
"217","555",2020/7/6 0:58,2020/7/6 1:24,"453",W 22 St & 8 Ave,40.74475148,-73.99915362,Maiden Ln & Pearl St,40.70706456,-74.00731853,"1969","0"
"218","559",2020/7/6 0:59,2020/7/6 1:06,"477",W 41 St & 8 Ave,40.75640548,-73.9900262,W 30 St & 10 Ave,40.752694,-74.002353,"1993","1"
"219","560",2020/7/6 0:59,2020/7/6 1:27,"3763",Wyckoff Av & Jefferson St,40.707165,-73.923711,Fairview Ave & Linden St,40.70694,-73.90632,"1984","2"
"220","561",2020/7/6 0:59,2020/7/6 1:08,"477",W 41 St & 8 Ave,40.75640548,-73.9900262,10 Ave & W 28 St,40.75066386,-74.00176802,"1999","1"
"221","565",2020/7/6 0:59,2020/7/6 1:14,"293",Lafayette St & E 8 St,40.73020661,-73.99102628,W 31 St & 7 Ave,40.749156,-73.9916,"1979","1"
"222","568",2020/7/6 1:00,2020/7/6 1:06,"477",W 41 St & 8 Ave,40.75640548,-73.9900262,W 30 St & 10 Ave,40.752694,-74.002353,"1993","1"
"223","570",2020/7/6 1:00,2020/7/6 2:18,"3953",W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413,St Nicholas Ave & E 134 St,40.816234,-73.948222,"1992","1"
"224","572",2020/7/6 1:00,2020/7/6 1:19,"387",Centre St & Chambers St,40.71273266,-74.0046073,Grand St & Elizabeth St,40.718822,-73.99596,"1995","1"
"225","573",2020/7/6 1:00,2020/7/6 1:08,"257",Lispenard St & Broadway,40.71939226,-74.00247214,Norfolk St & Broome St,40.7172274,-73.98802084,"1969","0"
"226","578",2020/7/6 1:01,2020/7/6 1:16,"3435",Grand St & Elizabeth St,40.718822,-73.99596,Grand St & Havemeyer St,40.71286844,-73.95698119,"1969","0"
"227","579",2020/7/6 1:01,2020/7/6 1:07,"285",Broadway & E 14 St,40.73454567,-73.99074142,Cleveland Pl & Spring St,40.72210379,-73.99724901,"1960","1"
"228","581",2020/7/6 1:01,2020/7/6 1:10,"151",Cleveland Pl & Spring St,40.72210379,-73.99724901,Pitt St & Stanton St,40.71926081,-73.98178024,"1993","2"
"229","585",2020/7/6 1:02,2020/7/6 1:07,"473",Rivington St & Chrystie St,40.72110063,-73.9919254,Bayard St & Baxter St,40.71602118,-73.99974372,"1980","1"
"230","590",2020/7/6 1:03,2020/7/6 1:26,"3799",6 Ave & W 34 St,40.74964,-73.98805,Fulton St & Broadway,40.711066,-74.009447,"1981","1"
"231","591",2020/7/6 1:03,2020/7/6 1:14,"3284",E 88 St & Park Ave,40.7814107,-73.95595908,E 53 St & Lexington Ave,40.75828065,-73.97069431,"1994","1"
"232","594",2020/7/6 1:03,2020/7/6 1:29,"2006",Central Park S & 6 Ave,40.76590936,-73.97634151,E 55 St & 2 Ave,40.75797322,-73.96603308,"1976","1"
"233","595",2020/7/6 1:03,2020/7/6 1:10,"3521",Lenox Ave & W 111 St,40.7987859,-73.9523,5 Ave & W 131 St,40.81014,-73.93973,"1963","2"
"234","604",2020/7/6 1:04,2020/7/6 1:09,"334",W 20 St & 7 Ave,40.74238787,-73.99726235,W 17 St & 8 Ave,40.74177603,-74.00149746,"1985","1"
"235","608",2020/7/6 1:05,2020/7/6 1:09,"477",W 41 St & 8 Ave,40.75640548,-73.9900262,Broadway & W 41 St,40.75513557,-73.98658032,"1987","1"
"236","610",2020/7/6 1:05,2020/7/6 1:39,"3584",Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,39 St & 2 Ave,40.65539977,-74.01062787,"1983","1"
"237","614",2020/7/6 1:06,2020/7/6 1:12,"386",Centre St & Worth St,40.71494807,-74.00234482,Grand St & Elizabeth St,40.718822,-73.99596,"1959","1"
"238","617",2020/7/6 1:07,2020/7/6 1:34,"307",Canal St & Rutgers St,40.71427487,-73.98990025,West Thames St,40.70834698,-74.01713445,"1971","1"
"239","618",2020/7/6 1:07,2020/7/6 1:19,"307",Canal St & Rutgers St,40.71427487,-73.98990025,Maiden Ln & Pearl St,40.70706456,-74.00731853,"1966","2"
"240","620",2020/7/6 1:07,2020/7/6 1:12,"3383",Cathedral Pkwy & Broadway,40.804213,-73.96699104,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,"1985","1"
"241","624",2020/7/6 1:07,2020/7/6 1:16,"307",Canal St & Rutgers St,40.71427487,-73.98990025,Hudson St & Reade St,40.71625008,-74.0091059,"1998","1"
"242","627",2020/7/6 1:08,2020/7/6 1:39,"3314",W 95 St & Broadway,40.7937704,-73.971888,E 58 St & 3 Ave,40.76095756,-73.96724467,"1998","2"
"243","630",2020/7/6 1:09,2020/7/6 1:29,"336",Sullivan St & Washington Sq,40.73047747,-73.99906065,E 9 St & Avenue C,40.72521311,-73.97768752,"1990","1"
"244","631",2020/7/6 1:09,2020/7/6 1:19,"257",Lispenard St & Broadway,40.71939226,-74.00247214,Cliff St & Fulton St,40.70838,-74.00495,"1982","1"
"245","640",2020/7/6 1:10,2020/7/6 1:15,"3502",Lexington Ave & E 111 St,40.7954121,-73.9441232,E 102 St & Park Ave,40.7904828,-73.95033068,"1994","2"
"246","645",2020/7/6 1:12,2020/7/6 2:20,"3383",Cathedral Pkwy & Broadway,40.804213,-73.96699104,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,"1963","2"
"247","647",2020/7/6 1:12,2020/7/6 1:22,"3064",Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,Grove St & Broadway,40.69047,-73.923511,"1969","0"
"248","648",2020/7/6 1:12,2020/7/6 1:19,"3435",Grand St & Elizabeth St,40.718822,-73.99596,E 13 St & Avenue A,40.72966729,-73.98067966,"1959","1"
"249","652",2020/7/6 1:13,2020/7/6 1:22,"3064",Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,Grove St & Broadway,40.69047,-73.923511,"1969","0"
"250","653",2020/7/6 1:14,2020/7/6 1:37,"3746",6 Ave & Broome St,40.72430832,-74.00473036,Broadway & W 41 St,40.75513557,-73.98658032,"1969","0"
"251","655",2020/7/6 1:14,2020/7/6 1:22,"453",W 22 St & 8 Ave,40.74475148,-73.99915362,E 12 St & 3 Ave,40.73223272,-73.98889957,"1970","1"
"252","656",2020/7/6 1:15,2020/7/6 1:31,"3440",Fulton St & Adams St,40.69241829,-73.98949474,Smith St & 9 St,40.6746957,-73.99785768,"1988","2"
"253","658",2020/7/6 1:15,2020/7/6 1:30,"3440",Fulton St & Adams St,40.69241829,-73.98949474,Smith St & 9 St,40.6746957,-73.99785768,"1969","0"
"254","660",2020/7/6 1:15,2020/7/6 2:42,"360",William St & Pine St,40.70717936,-74.00887308,Pier 40 - Hudson River Park,40.72771408,-74.01129574,"2000","1"
"255","666",2020/7/6 1:16,2020/7/6 1:22,"4000",Lenox Ave & W 144 St,40.819783,-73.936521,Bradhurst Ave & W 148 St,40.825125,-73.941616,"1977","2"
"256","667",2020/7/6 1:16,2020/7/6 1:25,"497",E 17 St & Broadway,40.73704984,-73.99009296,Broadway & E 22 St,40.7403432,-73.98955109,"1993","1"
"257","668",2020/7/6 1:17,2020/7/6 1:27,"3967",W 146 St & Broadway,40.826969,-73.949738,Broadway & Moylan Pl,40.8143256,-73.9590255,"1976","1"
"258","669",2020/7/6 1:17,2020/7/6 1:33,"128",MacDougal St & Prince St,40.72710258,-74.00297088,8 Ave & W 52 St,40.76370739,-73.9851615,"1980","1"
"259","670",2020/7/6 1:17,2020/7/6 1:39,"474",5 Ave & E 29 St,40.7451677,-73.98683077,E 2 St & Avenue A,40.72307749,-73.98583621,"1996","1"
"260","672",2020/7/6 1:18,2020/7/6 1:31,"151",Cleveland Pl & Spring St,40.72210379,-73.99724901,E 6 St & Avenue B,40.72453734,-73.98185424,"1988","2"
"261","676",2020/7/6 1:19,2020/7/6 1:39,"168",W 18 St & 6 Ave,40.73971301,-73.99456405,Broadway & W 41 St,40.75513557,-73.98658032,"1988","1"
"262","677",2020/7/6 1:19,2020/7/6 1:42,"3093",N 6 St & Bedford Ave,40.71745169,-73.95850939,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,"1982","2"
"263","678",2020/7/6 1:19,2020/7/6 2:10,"3707",Lexington Ave & E 26 St,40.741459,-73.983293,W 49 St & 8 Ave,40.76227205,-73.98788205,"1975","1"
"264","684",2020/7/6 1:20,2020/7/6 1:39,"474",5 Ave & E 29 St,40.7451677,-73.98683077,E 2 St & Avenue A,40.72307749,-73.98583621,"1969","0"
"265","685",2020/7/6 1:21,2020/7/6 1:47,"4006",E 147 St & Bergen Ave,40.814673,-73.91839,W 95 St & Broadway,40.7937704,-73.971888,"1992","2"
"266","687",2020/7/6 1:21,2020/7/6 1:27,"3494",E 115 St & Lexington Ave,40.797911,-73.9423,Pleasant Ave & E 116 St,40.7949879,-73.9333349,"1996","1"
"267","688",2020/7/6 1:21,2020/7/6 1:49,"3494",E 115 St & Lexington Ave,40.797911,-73.9423,3 Ave & E 112 St,40.795508,-73.941606,"1983","2"
"268","692",2020/7/6 1:22,2020/7/6 1:36,"3715",Driggs Ave & N 9 St,40.71816969,-73.95520136,Broadway & Whipple St,40.7016657,-73.9437303,"1995","1"
"269","693",2020/7/6 1:23,2020/7/6 2:42,"360",William St & Pine St,40.70717936,-74.00887308,Pier 40 - Hudson River Park,40.72771408,-74.01129574,"1969","0"
"270","694",2020/7/6 1:23,2020/7/6 1:36,"3715",Driggs Ave & N 9 St,40.71816969,-73.95520136,Broadway & Whipple St,40.7016657,-73.9437303,"2001","1"
"271","697",2020/7/6 1:23,2020/7/6 2:43,"360",William St & Pine St,40.70717936,-74.00887308,Pier 40 - Hudson River Park,40.72771408,-74.01129574,"1969","0"
"272","702",2020/7/6 1:24,2020/7/6 2:35,"534",Water - Whitehall Plaza,40.70255065,-74.0127234,South St & Whitehall St,40.70122128,-74.01234218,"1969","0"
"273","703",2020/7/6 1:24,2020/7/6 1:55,"3599",Franklin Ave & Empire Blvd,40.66314,-73.9605695,Willoughby Ave & Walworth St,40.69331716,-73.95381995,"1990","1"
"274","704",2020/7/6 1:25,2020/7/6 1:39,"3890",Grove St & Broadway,40.69047,-73.923511,Lewis Ave & Decatur St,40.6814598,-73.934903,"1969","0"
"275","705",2020/7/6 1:26,2020/7/6 2:34,"534",Water - Whitehall Plaza,40.70255065,-74.0127234,South St & Whitehall St,40.70122128,-74.01234218,"1991","2"
"276","706",2020/7/6 1:26,2020/7/6 1:42,"3584",Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,Duffield St & Willoughby St,40.69221589,-73.9842844,"1986","1"
"277","710",2020/7/6 1:27,2020/7/6 1:29,"3435",Grand St & Elizabeth St,40.718822,-73.99596,Forsyth St & Broome St,40.71893904,-73.99266288,"1995","1"
"278","714",2020/7/6 1:27,2020/7/6 1:35,"3044",Albany Ave & Fulton St,40.6800105,-73.938475,Cambridge Pl & Gates Ave,40.68488,-73.96304,"1966","2"
"279","715",2020/7/6 1:27,2020/7/6 1:34,"146",Hudson St & Reade St,40.71625008,-74.0091059,West St & Chambers St,40.71754834,-74.01322069,"1961","2"
"280","717",2020/7/6 1:28,2020/7/6 1:53,"224",Spruce St & Nassau St,40.71146364,-74.00552427,1 Ave & E 16 St,40.73221853,-73.98165557,"1997","1"
"281","718",2020/7/6 1:28,2020/7/6 1:39,"540",Lexington Ave & E 29 St,40.74311555,-73.98215353,9 Ave & W 18 St,40.74317449,-74.00366443,"1996","1"
"282","719",2020/7/6 1:28,2020/7/6 1:41,"3534",Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,"1969","0"
"283","721",2020/7/6 1:28,2020/7/6 1:30,"3255",8 Ave & W 31 St,40.75058535,-73.99468482,W 26 St & 8 Ave,40.74734825,-73.99723551,"1979","1"
"284","725",2020/7/6 1:28,2020/7/6 1:42,"3534",Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,Lenox Ave & W 144 St,40.819783,-73.936521,"1969","0"
"285","726",2020/7/6 1:28,2020/7/6 1:37,"3534",Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,"1969","0"
"286","727",2020/7/6 1:28,2020/7/6 2:45,"3760",Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,"1992","1"
"287","728",2020/7/6 1:28,2020/7/6 1:58,"3440",Fulton St & Adams St,40.69241829,-73.98949474,2 Ave & 36 St,40.65708867,-74.00870204,"1953","1"
"288","737",2020/7/6 1:30,2020/7/6 2:01,"3767",Powers St & Olive St,40.71323,-73.93894,Mercer St & Bleecker St,40.72706363,-73.99662137,"1995","1"
"289","743",2020/7/6 1:31,2020/7/6 1:33,"3728",Pierrepont St & Monroe Pl,40.69535693,-73.99344027,Henry St & Middagh St,40.7003,-73.991581,"2002","1"
"290","744",2020/7/6 1:32,2020/7/6 1:34,"2006",Central Park S & 6 Ave,40.76590936,-73.97634151,7 Ave & Central Park South,40.76674056,-73.97906899,"1994","0"
"291","745",2020/7/6 1:32,2020/7/6 1:40,"522",E 51 St & Lexington Ave,40.75714758,-73.97207836,5 Ave & E 63 St,40.766368,-73.971518,"1999","1"
"292","746",2020/7/6 1:32,2020/7/6 1:39,"3728",Pierrepont St & Monroe Pl,40.69535693,-73.99344027,1 Pl & Clinton St,40.6809591,-73.99905709,"2000","1"
"293","750",2020/7/6 1:32,2020/7/6 1:40,"522",E 51 St & Lexington Ave,40.75714758,-73.97207836,5 Ave & E 63 St,40.766368,-73.971518,"1998","1"
"294","754",2020/7/6 1:32,2020/7/6 1:36,"3728",Pierrepont St & Monroe Pl,40.69535693,-73.99344027,Kane St & Clinton St,40.6861758,-73.99645295,"1966","1"
"295","755",2020/7/6 1:32,2020/7/6 2:04,"321",Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,Lafayette St & Jersey St,40.72456089,-73.99565293,"1969","0"
"296","758",2020/7/6 1:33,2020/7/6 2:22,"534",Water - Whitehall Plaza,40.70255065,-74.0127234,E 9 St & Avenue C,40.72521311,-73.97768752,"1997","1"
"297","759",2020/7/6 1:33,2020/7/6 1:41,"522",E 51 St & Lexington Ave,40.75714758,-73.97207836,5 Ave & E 63 St,40.766368,-73.971518,"1969","0"
"298","760",2020/7/6 1:33,2020/7/6 1:46,"3711",E 13 St & Avenue A,40.72966729,-73.98067966,Broadway & W 29 St,40.7462009,-73.98855723,"1998","2"
"299","761",2020/7/6 1:34,2020/7/6 2:03,"321",Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,Lafayette St & Jersey St,40.72456089,-73.99565293,"1969","0"
"300","762",2020/7/6 1:34,2020/7/6 2:01,"3082",Hope St & Union Ave,40.71167351,-73.95141312,Devoe St & Lorimer St,40.71335226,-73.94910336,"1983","1"
"301","763",2020/7/6 1:34,2020/7/6 2:06,"3711",E 13 St & Avenue A,40.72966729,-73.98067966,Jay St & York St,40.70140317,-73.9867267,"1998","1"
"302","764",2020/7/6 1:34,2020/7/6 1:47,"3827",Halsey St & Broadway,40.68565,-73.91564,Van Sinderen Ave & Truxton St,40.6786,-73.90369,"1992","1"
"304","769",2020/7/6 1:35,2020/7/6 1:48,"494",W 26 St & 8 Ave,40.74734825,-73.99723551,Pier 40 - Hudson River Park,40.72771408,-74.01129574,"1979","1"
"305","771",2020/7/6 1:36,2020/7/6 1:53,"465",Broadway & W 41 St,40.75513557,-73.98658032,E 91 St & 2 Ave,40.7811223,-73.94965589,"1976","1"
"306","772",2020/7/6 1:36,2020/7/6 2:25,"3882",Norman St & Wyckoff Ave,40.69517,-73.90311,Cypress Ave & George St,40.69812,-73.90271,"1969","0"
"307","774",2020/7/6 1:36,2020/7/6 1:39,"3502",Lexington Ave & E 111 St,40.7954121,-73.9441232,E 115 St & Lexington Ave,40.797911,-73.9423,"1964","1"
"308","775",2020/7/6 1:36,2020/7/6 2:31,"252",MacDougal St & Washington Sq,40.73226398,-73.99852205,Washington Pl & 6 Ave,40.73224119,-74.00026394,"1967","0"
"309","776",2020/7/6 1:37,2020/7/6 1:39,"3998",W 135 St & Lenox Terrace Pl,40.813619,-73.939336,5 Ave & W 131 St,40.81014,-73.93973,"1983","1"
"310","781",2020/7/6 1:38,2020/7/6 2:25,"311",Norfolk St & Broome St,40.7172274,-73.98802084,Van Sinderen Ave & Truxton St,40.6786,-73.90369,"1969","0"
"311","784",2020/7/6 1:40,2020/7/6 1:44,"465",Broadway & W 41 St,40.75513557,-73.98658032,6 Ave & W 34 St,40.74964,-73.98805,"1988","1"
"312","789",2020/7/6 1:40,2020/7/6 1:56,"4007",Riverside Dr & W 138 St,40.823168,-73.955857,E 123 St & Lexington Ave,40.8029263,-73.9379,"1969","0"
"313","792",2020/7/6 1:40,2020/7/6 2:00,"3714",Division Ave & Hooper St,40.70684203,-73.9544354,Woodward Ave & Harman St,40.70793,-73.91092,"1969","0"
"314","794",2020/7/6 1:41,2020/7/6 1:55,"3093",N 6 St & Bedford Ave,40.71745169,-73.95850939,George St & Wilson Ave,40.702997,-73.92997,"1900","0"
"315","796",2020/7/6 1:41,2020/7/6 2:09,"465",Broadway & W 41 St,40.75513557,-73.98658032,E 48 St & 5 Ave,40.75724568,-73.97805914,"1993","1"
"316","800",2020/7/6 1:42,2020/7/6 2:01,"3738",Delancey St & Eldridge St,40.719383,-73.991479,Powers St & Olive St,40.71323,-73.93894,"1969","0"
"317","801",2020/7/6 1:42,2020/7/6 2:09,"465",Broadway & W 41 St,40.75513557,-73.98658032,E 48 St & 5 Ave,40.75724568,-73.97805914,"1995","2"
"319","807",2020/7/6 1:43,2020/7/6 2:09,"465",Broadway & W 41 St,40.75513557,-73.98658032,E 48 St & 5 Ave,40.75724568,-73.97805914,"1969","0"
"320","808",2020/7/6 1:43,2020/7/6 2:25,"3781",Greene Av & Myrtle Av,40.698568,-73.918877,W 37 St & 10 Ave,40.75660359,-73.9979009,"1990","1"
"321","809",2020/7/6 1:43,2020/7/6 1:57,"446",W 24 St & 7 Ave,40.74487634,-73.99529885,E 17 St & Broadway,40.73704984,-73.99009296,"1970","1"
